vile,year,transmission,fuel,mileage,marque,model,doors,orgine,premiere_main,puissance_fiscale,etat,price,ABS,Airbags,CD/MP3/Bluetooth,Caméra de recul,Climatisation,ESP,Jantes aluminium,Limiteur de vitesse,Ordinateur de bord,Radar de recul,Régulateur de vitesse,Sièges cuir,Système de navigation/GPS,Toit ouvrant,Verrouillage centralisé à distance,Vitres électriques
Dakhla,1997.0,Manuelle,Essence,0.0,Fiat,Uno,5.0,Dédouanée,Non,6.0,Bon,15000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tinghir,2011.0,Manuelle,Diesel,200000.0,Citroën,C3,5.0,,,,,78000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rommani,2020.0,Manuelle,Diesel,180000.0,Ford,Kuga,5.0,WW au Maroc,Oui,6.0,Très bon,190000,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
Safi,2010.0,Manuelle,Diesel,15000.0,Dacia,Sandero,5.0,Dédouanée,Non,6.0,Bon,70000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Agadir,2018.0,Manuelle,Essence,35000.0,Nissan,Juke,5.0,Pas encore dédouanée,Non,6.0,Excellent,170000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mohammedia,2014.0,Automatique,Diesel,200000.0,Citroën,C4,5.0,Dédouanée,Non,6.0,Très bon,146000,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
Kasba Tadla,1996.0,Manuelle,Essence,0.0,Honda,Acty,3.0,WW au Maroc,Non,5.0,,18000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Casablanca,2021.0,Manuelle,Diesel,0.0,Dacia,Sandero,5.0,WW au Maroc,Oui,6.0,Excellent,120000,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
Nador,2014.0,Automatique,Diesel,190000.0,Land Rover,Range Rover Sport,5.0,Importée neuve,Non,12.0,Excellent,310000,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Marrakech,2022.0,Manuelle,Diesel,30000.0,Opel,Mokka,5.0,WW au Maroc,Non,6.0,Excellent,240000,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1
Tanger,2013.0,Manuelle,Essence,85000.0,Mini,Cooper,3.0,WW au Maroc,Non,9.0,Très bon,100000,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Fès,2019.0,Manuelle,Diesel,120000.0,Citroën,C3,5.0,WW au Maroc,Non,6.0,Excellent,118000,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0
Azrou,2005.0,Manuelle,Diesel,300000.0,Hyundai,Accent,5.0,WW au Maroc,Non,6.0,Excellent,55000,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1
Casablanca,2021.0,Manuelle,Diesel,50000.0,Kia,Seltos,5.0,WW au Maroc,Oui,6.0,Excellent,225000,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
Fès,2022.0,Automatique,Diesel,60000.0,Dacia,Duster,5.0,WW au Maroc,Oui,6.0,Excellent,223000,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
Azrou,2005.0,Manuelle,Diesel,300000.0,Hyundai,Accent,5.0,WW au Maroc,Non,6.0,Excellent,55000,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1
Fès,2019.0,Manuelle,Diesel,120000.0,Citroën,C3,5.0,WW au Maroc,Non,6.0,Excellent,118000,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0
Fès,2019.0,Manuelle,Diesel,120000.0,Citroën,C3,5.0,WW au Maroc,Non,6.0,Excellent,118000,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0
Tanger,2013.0,Manuelle,Essence,85000.0,Mini,Cooper,3.0,WW au Maroc,Non,9.0,Très bon,100000,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Meknès,2021.0,Automatique,Diesel,130000.0,Dacia,Duster,5.0,WW au Maroc,Non,6.0,Très bon,162000,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
Marrakech,2018.0,Manuelle,Diesel,80000.0,Fiat,Tipo,5.0,WW au Maroc,Oui,5.0,Très bon,117000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sidi Slimane,2007.0,Manuelle,Diesel,200000.0,Skoda,Octavia,5.0,WW au Maroc,Oui,8.0,Excellent,65000,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Agadir,2011.0,Automatique,Diesel,170000.0,Mercedes-Benz,220,,,,,,130000,0,0,1,0,1,1,1,1,1,0,1,1,0,0,1,1
Tétouan,2014.0,Manuelle,Diesel,200000.0,Audi,Q5,5.0,WW au Maroc,Non,8.0,Très bon,178000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Casablanca,2018.0,Manuelle,Diesel,110000.0,Peugeot,301,5.0,WW au Maroc,Non,6.0,Très bon,112000,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
Meknès,2009.0,Automatique,Diesel,130000.0,Hyundai,Santa Fe,,,,,,87000,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1
Tétouan,2009.0,Manuelle,Essence,80000.0,Ford,Ka,3.0,Dédouanée,Oui,7.0,Très bon,68000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Houara Oulad Raho,2008.0,Manuelle,Diesel,350000.0,Peugeot,Boxer,3.0,WW au Maroc,Non,9.0,Très bon,85000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tétouan,2019.0,Automatique,Diesel,140000.0,Renault,Megane,5.0,WW au Maroc,Oui,6.0,Excellent,168000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tétouan,2016.0,Automatique,Diesel,180000.0,Nissan,X-Trail,5.0,Dédouanée,Non,6.0,Excellent,185000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Casablanca,2017.0,Manuelle,Diesel,130000.0,Dacia,Dokker,3.0,WW au Maroc,Non,6.0,Excellent,122000,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1
Kénitra,1997.0,Manuelle,Essence,5000.0,Fiat,Uno,5.0,WW au Maroc,Non,6.0,Excellent,21000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Midelt,2024.0,Automatique,Essence,0.0,Kia,Picanto,5.0,,,,,147000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Casablanca,2000.0,Manuelle,Essence,160000.0,Toyota,RAV-4,3.0,,,,,40000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Béni Mellal,2012.0,Automatique,Diesel,250000.0,BMW,Série 5,5.0,WW au Maroc,Non,12.0,Très bon,122999,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
Rabat,2014.0,Manuelle,Diesel,15000.0,Ford,Focus,5.0,WW au Maroc,Non,6.0,Excellent,125000,1,0,1,1,1,1,0,1,1,1,1,1,1,0,1,1
Benslimane,1995.0,Manuelle,Essence,140000.0,Peugeot,205,5.0,WW au Maroc,Non,6.0,Bon,22000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Tanger,2021.0,Automatique,Diesel,110000.0,Renault,Megane,5.0,WW au Maroc,Non,7.0,Excellent,195000,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
Oujda,2024.0,Automatique,Diesel,50000.0,Peugeot,5008,5.0,WW au Maroc,Oui,6.0,Excellent,320000,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
Tétouan,2019.0,Manuelle,Diesel,140000.0,Renault,Megane,5.0,WW au Maroc,Oui,6.0,Excellent,159000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Casablanca,2020.0,Manuelle,Diesel,70000.0,Opel,Corsa,5.0,WW au Maroc,Oui,6.0,Excellent,157000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tétouan,2022.0,Manuelle,Diesel,50000.0,Seat,Arona,5.0,WW au Maroc,Oui,6.0,Excellent,208000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tétouan,2018.0,Manuelle,Diesel,190000.0,Toyota,Corolla,5.0,WW au Maroc,Non,5.0,Très bon,149000,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1,1
Tétouan,2017.0,Manuelle,Diesel,170000.0,Renault,Clio,5.0,WW au Maroc,Oui,6.0,Très bon,118000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Casablanca,2021.0,Automatique,Other,80000.0,Toyota,C-HR,5.0,WW au Maroc,Oui,10.0,Très bon,190000,1,1,0,1,1,1,1,1,0,0,0,0,1,0,0,1
Tanger,2017.0,Automatique,Diesel,200000.0,Volkswagen,Touran,5.0,Dédouanée,Non,7.0,Excellent,205000,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
Tétouan,2017.0,Automatique,Diesel,150000.0,BMW,X5,,,,,,265000,0,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1
Marrakech,2018.0,Automatique,Diesel,190000.0,Jeep,Grand Cherokee,5.0,WW au Maroc,Oui,12.0,Excellent,190000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fès,2023.0,Manuelle,Diesel,75000.0,Jeep,Renegade,5.0,WW au Maroc,Oui,6.0,Excellent,223000,1,1,1,0,1,1,1,1,1,0,1,0,1,0,1,1
Fès,2017.0,Manuelle,Diesel,120000.0,Volkswagen,Caddy,,,,,,145000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Khouribga,2012.0,Manuelle,Diesel,55000.0,Peugeot,Bipper,,,,,,60000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oujda,2019.0,Manuelle,Diesel,100000.0,Fiat,Fiorino,5.0,WW au Maroc,Oui,6.0,Excellent,115000,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1
Tétouan,2021.0,Automatique,Diesel,40000.0,Ford,Ranger,5.0,WW au Maroc,Oui,8.0,Neuf,320000,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
Casablanca,2018.0,Manuelle,Essence,5000.0,Toyota,Yaris,5.0,WW au Maroc,Oui,6.0,Excellent,120000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Kénitra,2021.0,Manuelle,Diesel,60000.0,Fiat,Fiorino,5.0,WW au Maroc,Non,6.0,Excellent,109000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kénitra,2009.0,Manuelle,Essence,110000.0,Mazda,2,5.0,WW au Maroc,Non,8.0,Bon,55000,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1
Kénitra,2009.0,Manuelle,Essence,110000.0,Mazda,2,5.0,WW au Maroc,Non,8.0,Bon,55000,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1
Rabat,2019.0,Automatique,Diesel,85000.0,Mercedes-Benz,Classe E,5.0,WW au Maroc,Non,8.0,Excellent,344999,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
Fès,2015.0,Manuelle,Diesel,20000.0,Opel,Astra,5.0,Importée neuve,Non,7.0,Excellent,115000,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1
Fès,2020.0,Manuelle,Diesel,140000.0,Dacia,Dokker,5.0,WW au Maroc,Non,6.0,Bon,128000,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,1
Casablanca,2014.0,Manuelle,Diesel,140000.0,Honda,Accord,,,,,,135000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tanger,2022.0,Automatique,Diesel,45000.0,Hyundai,Creta,5.0,WW au Maroc,Oui,6.0,Excellent,229000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Agadir,2016.0,Manuelle,Diesel,200000.0,Skoda,Octavia,,,,,,146000,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,1
Meknès,2015.0,Automatique,Diesel,160000.0,Land Rover,Range Rover Evoque,5.0,,,,,200000,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1
Casablanca,2018.0,Manuelle,Diesel,200000.0,Dacia,Dokker,5.0,WW au Maroc,Non,6.0,Très bon,105000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rabat,2024.0,Automatique,Other,15000.0,Tesla,Model Y,5.0,Pas encore dédouanée,Oui,9.0,Excellent,395000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Agadir,2019.0,Manuelle,Diesel,140000.0,Ford,Kuga,5.0,WW au Maroc,Oui,6.0,Excellent,180000,1,1,1,1,1,0,1,1,1,0,1,0,1,0,1,1
Khénifra,2020.0,Manuelle,Diesel,140000.0,Citroën,C-Elysée,5.0,WW au Maroc,Non,6.0,Très bon,120000,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0
Salé,2019.0,Manuelle,Diesel,150000.0,Renault,Clio,5.0,WW au Maroc,Non,6.0,Très bon,108000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bouskoura,2014.0,Automatique,Diesel,200000.0,Land Rover,Range Rover Sport,5.0,WW au Maroc,Oui,12.0,Excellent,230000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Kénitra,2014.0,Manuelle,Diesel,300000.0,Volkswagen,Tiguan,5.0,WW au Maroc,Oui,8.0,Bon,170000,1,1,0,1,1,0,1,0,0,0,1,0,0,0,1,1
Tanger,2025.0,Manuelle,Diesel,0.0,Fiat,Doblo,5.0,WW au Maroc,Oui,6.0,Neuf,175000,1,1,1,0,1,1,0,1,1,0,1,0,1,0,1,1
Mohammedia,2020.0,Automatique,Diesel,130000.0,Dacia,Duster,3.0,Dédouanée,Oui,6.0,Excellent,188000,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1
Casablanca,2011.0,Manuelle,Diesel,300000.0,Dacia,Logan,,,,,,75000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
Salé,2018.0,Automatique,Diesel,200000.0,Hyundai,Santa Fe,5.0,WW au Maroc,Oui,8.0,Très bon,180000,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
Mohammedia,2018.0,Automatique,Diesel,170000.0,Volkswagen,Tiguan,5.0,Dédouanée,Non,9.0,Excellent,330000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Temara,2007.0,Manuelle,Essence,180000.0,BMW,Série 3,5.0,Importée neuve,Non,11.0,Très bon,65000,1,1,0,0,1,1,1,1,1,1,1,0,0,1,1,1
Ain Harrouda,2019.0,Manuelle,Diesel,90000.0,Dacia,Sandero,5.0,,,,,128000,0,0,1,1,1,0,0,1,1,1,0,0,1,0,1,1
Laâyoune,2020.0,Automatique,Diesel,60000.0,Fiat,Tipo,5.0,Dédouanée,Non,6.0,Très bon,125000,1,1,1,0,1,1,1,1,0,0,1,0,0,1,1,1
Khénifra,2020.0,Manuelle,Diesel,110000.0,Fiat,Doblo,,,,,,125000,0,1,1,0,1,0,1,1,1,1,1,1,1,0,1,1
Casablanca,2022.0,Manuelle,Diesel,35000.0,Hyundai,H,3.0,WW au Maroc,Oui,9.0,Excellent,225000,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1
Casablanca,2018.0,Manuelle,Diesel,150000.0,Hyundai,i30,5.0,WW au Maroc,Non,6.0,Bon,176000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Meknès,2018.0,Automatique,Diesel,25000.0,Fiat,500,3.0,Dédouanée,Oui,5.0,Excellent,80000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Casablanca,2017.0,Manuelle,Diesel,140000.0,Renault,Kangoo,5.0,WW au Maroc,Oui,6.0,Excellent,123000,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1
Casablanca,2023.0,Automatique,Other,55000.0,Toyota,Yaris,5.0,,,,,188000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Mohammedia,2014.0,Automatique,Diesel,200000.0,Jeep,Wrangler,5.0,WW au Maroc,Non,11.0,Très bon,265000,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1
Béni Mellal,2009.0,Manuelle,Diesel,250000.0,Renault,Laguna,5.0,WW au Maroc,,,,77000,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1
Tanger,2015.0,Manuelle,Diesel,200000.0,Fiat,Doblo,5.0,WW au Maroc,Non,6.0,Excellent,68000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kénitra,2017.0,Manuelle,Diesel,110000.0,Citroën,Berlingo,5.0,WW au Maroc,Oui,6.0,Excellent,132000,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1
Kénitra,2016.0,Manuelle,Diesel,140000.0,Citroën,Nemo,5.0,WW au Maroc,Oui,6.0,Excellent,94998,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1
Tanger,2015.0,Automatique,Diesel,250000.0,Audi,A3,5.0,Dédouanée,Non,8.0,Très bon,180000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ksar el-Kebir,2005.0,Manuelle,Essence,15000.0,Citroën,C2,3.0,WW au Maroc,Non,6.0,Très bon,33000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Berrechid,2015.0,Manuelle,Diesel,200000.0,Ford,Kuga,5.0,WW au Maroc,Non,8.0,Excellent,145000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Dar Bouazza,2018.0,Manuelle,Diesel,170000.0,Dacia,Duster,5.0,WW au Maroc,Oui,6.0,Bon,158000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Salé,2003.0,Manuelle,Diesel,0.0,Volkswagen,Golf 4,5.0,WW au Maroc,Non,8.0,Bon,72000,1,0,1,0,1,0,1,1,0,0,0,0,1,0,1,1
Tétouan,2013.0,Automatique,Diesel,120000.0,Mercedes-Benz,Classe CLA,5.0,Importée neuve,Non,6.0,Très bon,240000,1,1,0,1,1,0,1,1,0,1,0,1,1,1,1,0
Bouskoura,2015.0,Automatique,Diesel,190000.0,BMW,Série 4,5.0,WW au Maroc,,,,215000,0,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1
Béni Mellal,2012.0,Manuelle,Diesel,200000.0,Renault,Latitude,5.0,WW au Maroc,Non,8.0,Excellent,82000,1,1,0,0,1,0,1,1,0,0,1,0,1,0,1,1
Khénifra,2021.0,Manuelle,Diesel,5000.0,Opel,Combo,5.0,WW au Maroc,Non,6.0,Très bon,180000,1,1,1,1,1,1,0,1,0,0,1,0,1,0,1,0
Agadir,2008.0,Manuelle,Diesel,200000.0,Renault,Kangoo,5.0,,,,,65000,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
Salé,2006.0,Manuelle,Essence,95000.0,Peugeot,206,5.0,WW au Maroc,Non,6.0,Très bon,47000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Oujda,2020.0,Manuelle,Diesel,75000.0,Peugeot,208,5.0,WW au Maroc,Oui,6.0,Très bon,158000,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1
El Jadida,2017.0,Automatique,Diesel,150000.0,Mercedes-Benz,Classe A,5.0,WW au Maroc,,,,220000,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
Berrechid,2016.0,Manuelle,Diesel,110000.0,Opel,Astra,5.0,WW au Maroc,Non,7.0,Excellent,143000,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1
Agadir,2005.0,Manuelle,Diesel,25000.0,Citroën,C3,5.0,,,,,57000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Temara,2019.0,Automatique,Diesel,150000.0,Hyundai,Tucson,5.0,WW au Maroc,Oui,6.0,Excellent,260000,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
Tanger,2021.0,Automatique,Diesel,70000.0,Peugeot,208,5.0,WW au Maroc,Non,6.0,Excellent,173000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mohammedia,2020.0,Automatique,Diesel,100000.0,Citroën,C5,5.0,WW au Maroc,Oui,8.0,Excellent,221000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Taza,1999.0,Manuelle,Diesel,30000.0,Renault,Clio,5.0,WW au Maroc,Non,7.0,Très bon,48000,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
Meknès,2009.0,Manuelle,Diesel,35000.0,Volkswagen,Passat,,,,,,130000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Berrechid,2005.0,Manuelle,Diesel,190000.0,Mitsubishi,Pajero,5.0,WW au Maroc,Non,11.0,Très bon,43000,1,1,1,0,1,1,1,0,0,1,0,1,1,0,0,0
Casablanca,2022.0,Automatique,Diesel,45000.0,Mercedes-Benz,Classe A,5.0,WW au Maroc,Oui,8.0,Excellent,345000,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1
Fès,2018.0,Manuelle,Diesel,110000.0,Dacia,Logan,5.0,WW au Maroc,Oui,6.0,Excellent,116000,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
Casablanca,2017.0,Manuelle,Diesel,90000.0,Fiat,Doblo,3.0,WW au Maroc,Non,5.0,Très bon,85000,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Laâyoune,2019.0,Automatique,Diesel,75000.0,Skoda,Kodiaq,5.0,WW au Maroc,Oui,8.0,Excellent,320000,0,1,0,0,1,0,1,1,0,1,1,0,0,0,1,1
Rabat,2014.0,Manuelle,Diesel,100000.0,Citroën,C3,,,,,,87000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Laâyoune,2019.0,Automatique,Diesel,75000.0,Skoda,Kodiaq,,,,,,320000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Casablanca,2018.0,Automatique,Diesel,200000.0,Volkswagen,T-Roc,5.0,Dédouanée,Oui,8.0,Excellent,270000,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1
Salé,2006.0,Manuelle,Essence,95000.0,Peugeot,206,5.0,WW au Maroc,Non,6.0,Très bon,47000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Casablanca,2018.0,Manuelle,Diesel,200000.0,Dacia,Logan,5.0,WW au Maroc,Oui,6.0,Très bon,97000,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
Casablanca,2012.0,Manuelle,Diesel,190000.0,Ford,Focus,,,,,,110000,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,1
Béni Mellal,2016.0,Manuelle,Diesel,170000.0,Volkswagen,Tiguan,5.0,Dédouanée,Non,8.0,Très bon,217000,0,1,1,1,1,0,1,0,1,1,1,0,1,1,0,1
Agadir,2012.0,Manuelle,Diesel,200000.0,Chevrolet,Captiva,5.0,WW au Maroc,Non,8.0,Excellent,110000,1,1,1,1,1,0,1,0,1,1,0,1,1,0,1,1
Sidi Kacem,2025.0,Manuelle,Diesel,180000.0,Peugeot,Partner,5.0,WW au Maroc,Non,7.0,Bon,38000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rabat,2019.0,Automatique,Diesel,110000.0,Hyundai,Elantra,5.0,WW au Maroc,Oui,6.0,Très bon,157000,1,1,1,0,1,0,0,1,1,1,1,1,1,0,1,1
Agadir,2014.0,Manuelle,Diesel,180000.0,Volkswagen,Polo,5.0,WW au Maroc,Non,6.0,Très bon,110000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nador,2010.0,Manuelle,Diesel,150000.0,Citroën,C4,5.0,,,,,70000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fès,2011.0,Manuelle,Diesel,200000.0,Dacia,Sandero,5.0,WW au Maroc,Non,6.0,Excellent,68000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
Rabat,2015.0,Manuelle,Diesel,200000.0,Toyota,Corolla,5.0,WW au Maroc,Non,5.0,Excellent,125000,0,1,1,1,1,0,1,0,1,0,0,0,0,0,1,1
Agadir,2014.0,Manuelle,Diesel,180000.0,Volkswagen,Polo,5.0,WW au Maroc,Non,6.0,Très bon,110000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
El Jebha,2010.0,Manuelle,Essence,120000.0,Dacia,Sandero,,,,,,55000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Agadir,2017.0,Manuelle,Diesel,170000.0,Volkswagen,Polo,5.0,WW au Maroc,Non,6.0,Excellent,125000,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,1
Meknès,2012.0,Automatique,Diesel,160000.0,Renault,Laguna,3.0,Importée neuve,Non,8.0,Très bon,108000,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
Marrakech,2004.0,Manuelle,Essence,300000.0,Honda,Civic,5.0,WW au Maroc,Non,9.0,Bon,42000,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1
Béni Mellal,2019.0,Manuelle,Diesel,110000.0,Dacia,Sandero,,,,,,128000,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1
El Jadida,2021.0,Manuelle,Diesel,85000.0,Dacia,Duster,5.0,WW au Maroc,Oui,7.0,Excellent,190000,1,1,0,1,1,0,1,0,0,1,1,0,1,0,1,1
Rabat,2007.0,Manuelle,Essence,170000.0,Mini,Cooper,,,,,,75000,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1
Casablanca,2006.0,Manuelle,Essence,85000.0,Volkswagen,Fox,3.0,WW au Maroc,Oui,6.0,Très bon,67000,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,1
Kénitra,2022.0,Manuelle,Diesel,25000.0,Dacia,Logan,5.0,,,,,155000,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Rabat,2016.0,Automatique,Diesel,140000.0,BMW,X5,5.0,WW au Maroc,Non,8.0,Très bon,270000,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1
Tanger,2006.0,Manuelle,Essence,180000.0,Renault,Modus,5.0,Dédouanée,Non,6.0,,59000,1,1,1,0,1,1,1,0,0,1,0,0,0,0,1,1
Fès,2019.0,Automatique,Diesel,190000.0,Volkswagen,Arteon,,,,,,220000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Casablanca,2024.0,Automatique,Other,15000.0,Toyota,Corolla,5.0,WW au Maroc,Oui,7.0,Excellent,280000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tanger,2021.0,Automatique,Diesel,55000.0,Kia,Sorento,,,,,,375000,0,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1
El Jadida,2021.0,Manuelle,Diesel,85000.0,Dacia,Duster,5.0,WW au Maroc,Oui,7.0,Excellent,190000,1,1,0,1,1,0,1,0,0,1,1,0,1,0,1,1
Marrakech,2004.0,Manuelle,Essence,300000.0,Honda,Civic,5.0,WW au Maroc,Non,9.0,Bon,42000,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1
Béni Mellal,2019.0,Manuelle,Diesel,110000.0,Dacia,Sandero,,,,,,128000,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1
Rabat,2007.0,Manuelle,Essence,170000.0,Mini,Cooper,,,,,,75000,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1
Kénitra,2022.0,Manuelle,Diesel,25000.0,Dacia,Logan,5.0,,,,,155000,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Casablanca,2006.0,Manuelle,Essence,85000.0,Volkswagen,Fox,3.0,WW au Maroc,Oui,6.0,Très bon,67000,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,1
Rabat,2016.0,Automatique,Diesel,140000.0,BMW,X5,5.0,WW au Maroc,Non,8.0,Très bon,270000,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1
